#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-09-22T23:12:50 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-09-22T23:12:50	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=200
#-order=I
#-out.src=J/A+A/605/A89/tablea2
#-nav=cat:J/A+A/605/A89&tab:{J/A+A/605/A89/tablea2}&key:source=J/A+A/605/A89/tablea2&HTTPPRM:&&-ref=VIZ650e1f34203eae&-out.max=200&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=EW/A&-ignore=EW/A=*&-out=Name&-out=RAJ2000&-out=DEJ2000&-out=Tmax&-out=Amax&-out=[Fe/H]&-out=e_[Fe/H]&-out=HRV&-out=vGC&-out=M&-out=Age&-out=(V-I)0&-out=VMAG&-out=IMAGmu&-out=(V-I)0mu&-out=Teffmu&-out=[Na/Fe]&-out=[Mg/Fe]&-out=[Al/Fe]&-out=[Si/Fe]&-out=[Ca/Fe]&-out=[Ti/Fe]&-out=[Cr/Fe]&-out=[Ni/Fe]&-out=[Zn/Fe]&-out=[Y/Fe]&-out=[Ba/Fe]&-out=SimbadName&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/A+A/605/A89/tablea2
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/605/A89/tablea2
#-out=EW/A
#-out=Name
#-out=RAJ2000
#-out=DEJ2000
#-out=Tmax
#-out=Amax
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=HRV
#-out=vGC
#-out=M
#-out=Age
#-out=(V-I)0
#-out=VMAG
#-out=IMAGmu
#-out=(V-I)0mu
#-out=Teffmu
#-out=[Na/Fe]
#-out=[Mg/Fe]
#-out=[Al/Fe]
#-out=[Si/Fe]
#-out=[Ca/Fe]
#-out=[Ti/Fe]
#-out=[Cr/Fe]
#-out=[Ni/Fe]
#-out=[Zn/Fe]
#-out=[Y/Fe]
#-out=[Ba/Fe]
#-out=SimbadName
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=200	

#RESOURCE=yCat_36050089
#Name: J/A+A/605/A89
#Title: Abundances of microlensed Bulge dwarf stars. VI. (Bensby+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/605/a89	
#INFO	publisher=CDS	
#INFO	creator=Bensby T.	
#INFO	related_resource=bibcode:2017A&A...605A..89B	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/605/A89	
#INFO	publication_id=doi:10.26093/cds/vizier.36050089	
#INFO	publication_date=2019-01-24	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_605_A89_tablea2:
#Name: J/A+A/605/A89/tablea2
#Title: Abundance ratios and uncertainties, stellar parameters, radial velocities, stellar ages, masses, photometry, and more
#Column	EW/A	(A4)	Display the equivalent widht and abundance of tablea1	[ucd=meta.ref.url]
#Column	Name	(A19)	Name of microlensing source star	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Tmax	(F7.2)	Time of maximum magnification (HJD)	[ucd=time.epoch]
#Column	Amax	(I4)	? Maximum magnification	[ucd=phot.mag;arith.ratio]
#Column	[Fe/H]	(F5.2)	Iron abundance normalised to Sun	[ucd=phys.abund.Fe]
#Column	e_[Fe/H]	(F5.2)	Iron abundance uncertainty	[ucd=stat.error;phys.abund.Fe]
#Column	HRV	(F7.1)	Heliocentric radial velocity	[ucd=spect.dopplerVeloc;pos.heliocentric]
#Column	vGC	(F7.1)	Galactocentric radial velocity	[ucd=spect.dopplerVeloc;pos.galactocentric]
#Column	M	(F5.2)	Stellar mass	[ucd=phys.mass]
#Column	Age	(F4.1)	Stellar age	[ucd=time.age]
#Column	(V-I)0	(F5.2)	(V-I)_0 colour from spectroscopy	[ucd=phot.color;em.opt.V;em.opt.I]
#Column	VMAG	(F5.2)	Absolute V magnitude from spectroscopy	[ucd=phys.magAbs;em.opt.V]
#Column	IMAGmu	(F5.2)	? Absolute I magnitude from microlensing	[ucd=phys.magAbs]
#Column	(V-I)0mu	(F5.2)	? Colour from microlensing	[ucd=phot.color;em.opt.V;em.opt.I]
#Column	Teffmu	(I4)	? Effective temperature from microlensing	[ucd=phys.temperature.effective]
#Column	[Na/Fe]	(F5.2)	? [Na/Fe] normalised abundance ratio	[ucd=phys.abund;arith.ratio]
#Column	[Mg/Fe]	(F5.2)	? [Mg/Fe] normalised abundance ratio	[ucd=phys.abund;arith.ratio]
#Column	[Al/Fe]	(F5.2)	? [Al/Fe] normalised abundance ratio	[ucd=phys.abund]
#Column	[Si/Fe]	(F5.2)	? [Si/Fe] normalised abundance ratio	[ucd=phys.abund;arith.ratio]
#Column	[Ca/Fe]	(F5.2)	? [Ca/Fe] normalised abundance ratio	[ucd=phys.abund;arith.ratio]
#Column	[Ti/Fe]	(F5.2)	? [Ti/Fe] normalised abundance ratio	[ucd=phys.abund;arith.ratio]
#Column	[Cr/Fe]	(F5.2)	? [Cr/Fe] normalised abundance ratio	[ucd=phys.abund;arith.ratio]
#Column	[Ni/Fe]	(F5.2)	? [Ni/Fe] normalised abundance ratio	[ucd=phys.abund;arith.ratio]
#Column	[Zn/Fe]	(F5.2)	? [Zn/Fe] normalised abundance ratio	[ucd=phys.abund]
#Column	[Y/Fe]	(F5.2)	? [Y/Fe] normalised abundance ratio	[ucd=phys.abund;arith.ratio]
#Column	[Ba/Fe]	(F5.2)	? [Ba/Fe] normalised abundance ratio	[ucd=phys.abund]
#Column	SimbadName	(A17)	Simbad column added by the CDS	[ucd=meta.id]
EW/A	Name	RAJ2000	DEJ2000	Tmax	Amax	[Fe/H]	e_[Fe/H]	HRV	vGC	M	Age	(V-I)0	VMAG	IMAGmu	(V-I)0mu	Teffmu	[Na/Fe]	[Mg/Fe]	[Al/Fe]	[Si/Fe]	[Ca/Fe]	[Ti/Fe]	[Cr/Fe]	[Ni/Fe]	[Zn/Fe]	[Y/Fe]	[Ba/Fe]	SimbadName
EW/A	MOA-2013-BLG-517S  	18 13 36.42	-27 43 22.83	6508.21	  21	-1.08	 0.15	  -35.9	  -10.9	 0.80	10.2	 0.63	 4.78	 4.22	 0.53	6538	     	 0.42	     	 0.20	 0.27	 0.29	     	-0.05	     	     	-0.01	MOA 2013-BLG-517
EW/A	MOA-2013-BLG-524S  	18 02 29.65	-33 06 32.20	6501.59	  30	-1.01	 0.26	  -65.9	  -64.8	 0.79	10.2	 0.64	 5.18	 3.88	 0.57	6323	     	 0.48	 0.38	 0.31	 0.32	     	     	 0.05	     	     	-0.09	MOA 2013-BLG-524
EW/A	MOA-2013-BLG-605S  	17 58 42.88	-29 23 53.60	6573.06	  13	-0.17	 0.09	   71.5	   84.4	 0.99	 8.3	 0.98	 2.88	 2.30	 1.02	4885	 0.11	 0.19	 0.16	 0.10	 0.12	 0.19	 0.02	 0.06	 0.09	     	 0.07	MOA 2013-BLG-605
EW/A	OGLE-2013-BLG-0692S	18 16 06.66	-27 11 06.00	6428.57	  21	 0.15	 0.19	   74.2	  102.1	 1.12	 4.1	 0.93	 3.41	 3.18	 0.94	5066	 0.02	 0.12	 0.08	 0.11	 0.05	 0.08	 0.05	 0.10	 0.10	     	-0.04	EWS 2013-BLG-0692
EW/A	OGLE-2013-BLG-0835S	17 52 59.39	-29 05 57.10	6449.97	  18	 0.53	 0.25	 -284.2	 -272.6	 1.13	 5.8	 1.04	 2.94	 1.78	 1.04	4880	 0.04	 0.12	 0.06	-0.03	 0.04	 0.04	 0.18	 0.06	-0.05	     	-0.05	EWS 2013-BLG-0835
EW/A	OGLE-2013-BLG-0911S	17 55 31.98	-29 15 13.80	6537.32	 207	 0.47	 0.09	  -46.8	  -34.7	 1.24	 4.0	 0.71	 3.69	 3.23	 0.49	6616	 0.20	 0.06	 0.06	 0.12	 0.02	-0.03	 0.07	 0.13	 0.04	-0.02	-0.18	EWS 2013-BLG-0911
EW/A	OGLE-2013-BLG-1015S	17 52 48.18	-35 00 51.40	6533.37	  48	 0.36	 0.07	   14.4	    4.9	 1.16	 6.4	 0.77	 3.70	 3.13	 0.73	5633	 0.04	 0.12	 0.09	 0.02	 0.00	 0.02	 0.06	 0.04	 0.05	-0.06	 0.00	EWS 2013-BLG-1015
EW/A	OGLE-2013-BLG-1114S	17 54 24.40	-28 56 32.10	6474.95	 135	 0.42	 0.19	   30.9	   43.7	 1.33	 1.6	 0.56	 3.68	 4.59	 0.70	5731	-0.15	-0.05	-0.02	-0.07	 0.00	-0.03	     	 0.15	     	     	-0.06	EWS 2013-BLG-1114
EW/A	OGLE-2013-BLG-1125S	17 53 27.01	-29 47 34.10	6563.56	  10	-0.12	 0.07	 -232.7	 -223.4	 0.95	10.3	 1.01	 2.20	 1.57	 0.96	5012	 0.05	 0.16	 0.22	 0.12	 0.10	 0.24	 0.01	 0.06	-0.10	     	 0.08	EWS 2013-BLG-1125
EW/A	OGLE-2013-BLG-1147S	18 08 39.19	-26 40 44.80	6506.75	  37	 0.29	 0.09	   82.7	  109.5	 1.38	 4.1	 0.73	 3.06	 3.73	 0.86	5260	 0.30	 0.14	 0.13	 0.11	 0.00	-0.03	 0.01	 0.10	 0.01	     	-0.10	EWS 2013-BLG-1147
EW/A	OGLE-2013-BLG-1259S	18 10 23.34	-27 58 45.60	6511.42	  74	-0.21	 0.06	  -53.8	  -31.0	 0.97	 9.5	 0.83	 4.03	 3.17	 0.77	5510	 0.10	 0.24	 0.27	 0.14	 0.17	 0.28	 0.04	 0.04	 0.10	     	-0.09	EWS 2013-BLG-1259
EW/A	OGLE-2013-BLG-1768S	17 52 26.58	-31 36 43.80	6553.64	  24	 0.11	 0.25	  180.9	  183.3	 1.04	11.0	 0.98	 3.11	 1.87	 1.41	4354	 0.22	 0.18	 0.28	 0.11	-0.06	     	-0.02	 0.04	     	     	-0.05	EWS 2013-BLG-1768
EW/A	OGLE-2013-BLG-1793S	17 54 04.69	-29 38 04.10	6548.67	  21	 0.32	 0.07	  -10.8	   -0.6	 1.21	 5.4	 0.79	 3.58	 3.55	 0.84	5312	-0.05	 0.05	 0.06	 0.02	 0.02	 0.01	 0.04	 0.00	-0.18	     	 0.03	EWS 2013-BLG-1793
EW/A	OGLE-2013-BLG-1868S	18 05 35.56	-30 53 06.50	6578.89	  37	 0.38	 0.07	   98.2	  108.6	 1.17	 5.3	 0.73	 3.78	 3.07	 0.73	5632	 0.13	 0.00	 0.11	 0.04	-0.01	 0.06	 0.01	 0.11	-0.03	     	-0.08	EWS 2013-BLG-1868
EW/A	OGLE-2013-BLG-1938S	17 46 01.89	-34 12 31.50	6581.02	  77	-0.41	 0.09	   17.4	    8.0	 0.94	14.6	 0.95	 2.81	 1.58	 0.95	5024	 0.11	 0.35	 0.35	 0.23	 0.22	 0.35	 0.03	 0.10	 0.08	     	 0.05	EWS 2013-BLG-1938
EW/A	MOA-2014-BLG-131S  	17 59 02.50	-31 01 54.70	6750.88	 500	 0.29	 0.34	   96.5	  103.7	 0.87	13.1	 0.87	 5.91	 4.91	 0.95	5049	 0.10	 0.01	 0.08	 0.04	 0.00	 0.08	 0.08	 0.07	 0.01	     	-0.20	MOA 2014-BLG-131
EW/A	OGLE-2014-BLG-0157S	17 58 16.85	-33 46 18.80	6730.83	  95	-0.52	 0.10	    5.6	    2.7	 0.92	14.0	 0.94	 2.91	 1.81	 0.98	4952	 0.05	 0.36	 0.38	 0.29	 0.22	 0.36	 0.12	 0.04	 0.24	     	 0.04	EWS 2014-BLG-0157
EW/A	OGLE-2014-BLG-0801S	17 54 02.42	-32 35 31.60	6806.55	 102	 0.55	 0.34	   31.4	   31.0	 0.98	 1.2	 1.05	 2.32	 2.19	 1.04	4880	 0.09	 0.21	 0.33	 0.15	 0.12	     	 0.08	 0.15	 0.00	     	 0.28	EWS 2014-BLG-0801
EW/A	OGLE-2014-BLG-0953S	18 08 52.98	-27 16 04.10	6814.44	  27	-0.13	 0.12	  -88.4	  -63.6	 0.94	 6.2	 0.80	 3.78	 3.71	 0.72	5674	 0.02	 0.26	 0.23	 0.19	 0.15	 0.06	-0.11	 0.02	 0.08	     	-0.15	EWS 2014-BLG-0953
EW/A	OGLE-2014-BLG-0987S	18 16 53.61	-25 31 31.00	6829.10	  35	 0.23	 0.16	   25.3	   59.5	 0.99	10.1	 0.83	 4.14	 4.07	 0.76	5540	-0.02	 0.17	 0.12	 0.04	-0.02	 0.03	 0.01	 0.09	 0.00	     	-0.13	EWS 2014-BLG-0987
EW/A	OGLE-2014-BLG-1122S	18 05 55.57	-29 40 56.30	6838.30	  23	-0.32	 0.06	   -3.5	   11.8	 0.84	14.6	 0.77	 5.24	 3.98	 0.64	5978	-0.10	 0.31	 0.23	 0.12	 0.18	 0.26	     	-0.01	-0.04	     	-0.24	EWS 2014-BLG-1122
EW/A	OGLE-2014-BLG-1370S	17 55 42.33	-31 53 34.30	6866.73	 670	 0.43	 0.29	 -158.1	 -155.3	 0.95	11.6	 0.84	 4.22	 4.49	 0.78	5478	 0.20	 0.10	 0.11	 0.07	 0.00	 0.04	 0.09	 0.13	 0.09	-0.13	-0.09	EWS 2014-BLG-1370
EW/A	OGLE-2014-BLG-1418S	18 14 47.62	-26 24 38.90	6901.49	  88	 0.44	 0.14	 -128.0	  -97.8	 1.06	 8.3	 0.81	 4.25	 3.55	 0.79	5450	 0.14	 0.11	 0.06	 0.08	-0.01	 0.03	 0.07	 0.14	-0.02	     	-0.09	EWS 2014-BLG-1418
EW/A	OGLE-2014-BLG-1469S	17 56 07.54	-30 57 13.00	6864.55	  15	-0.70	 0.08	  288.3	  294.6	 0.93	 7.9	 0.77	 3.69	 2.88	 0.72	5679	 0.08	 0.43	 0.35	 0.22	 0.31	 0.29	-0.08	-0.03	 0.22	     	 0.01	EWS 2014-BLG-1469
EW/A	OGLE-2014-BLG-2040S	17 55 59.48	-31 16 35.80	6959.14	  36	 0.19	 0.17	 -107.5	 -102.4	 1.06	 6.4	 0.73	 4.34	 3.63	     	    	 0.10	 0.13	-0.01	 0.10	-0.04	-0.03	-0.09	-0.04	     	     	-0.28	EWS 2014-BLG-2040
EW/A	OGLE-2015-BLG-0078S	17 55 30.69	-27 57 36.50	7089.88	  55	-0.55	 0.15	 -110.8	  -94.1	 1.04	 4.3	 0.93	 2.38	 2.42	 1.34	4366	 0.11	 0.34	 0.35	 0.19	 0.31	 0.37	     	 0.08	     	     	-0.12	EWS 2015-BLG-0078
EW/A	MOA-2015-BLG-111S  	18 10 56.89	-25 01 37.88	7112.41	 300	 0.07	 0.14	  -25.8	    7.8	 1.05	 6.6	 0.81	 3.74	 3.67	 0.82	5364	 0.08	 0.14	 0.16	 0.09	 0.06	-0.04	-0.05	 0.06	 0.14	     	-0.04	MOA 2015-BLG-111
EW/A	OGLE-2015-BLG-0159S	17 43 38.53	-35 05 12.10	7093.99	  19	 0.36	 0.13	  -74.0	  -87.5	 1.26	 3.7	 0.80	 3.50	     	     	    	 0.23	 0.10	 0.17	 0.10	 0.02	-0.01	 0.02	 0.13	 0.01	     	-0.13	EWS 2015-BLG-0159
EW/A	MOA-2010-BLG-037S  	18 05 17.93	-27 56 13.21	5289.46	  19	 0.55	 0.20	   -8.4	   12.5	 1.29	 4.2	 0.72	 3.38	 3.54	 0.78	5478	 0.32	 0.19	 0.12	 0.10	-0.03	 0.14	 0.05	 0.13	-0.15	     	-0.11	MOA 2010-BLG-037
EW/A	MOA-2010-BLG-049S  	18 05 07.02	-26 46 12.79	5263.76	 110	-0.40	 0.07	 -116.7	  -91.7	 0.88	12.3	 0.73	 4.17	 2.67	 0.67	5861	-0.05	 0.31	 0.30	 0.14	 0.28	 0.27	 0.01	-0.01	 0.22	 0.05	 0.10	MOA 2010-BLG-049
EW/A	OGLE-2009-BLG-076S 	17 58 31.93	-29 12 17.90	4916.46	  70	-0.72	 0.11	  128.7	  142.3	 0.81	11.6	 0.68	 5.03	 4.17	 0.68	5828	 0.10	 0.36	 0.30	 0.24	 0.27	 0.28	     	 0.03	     	     	-0.09	EWS 2009-BLG-076
EW/A	MOA-2010-BLG-078S  	17 52 01.65	-30 24 25.63	5285.84	  22	-1.00	 0.34	   52.3	   58.5	 0.93	14.6	 0.82	 3.07	 1.79	 0.83	5317	-0.03	 0.45	 0.25	 0.33	 0.25	 0.31	     	 0.00	     	     	 0.28	MOA 2010-BLG-078
EW/A	MOA-2006-BLG-099S  	17 54 10.99	-35 13 38.00	3940.35	 380	 0.44	 0.21	   99.0	   89.3	 1.04	 3.5	 0.73	 4.90	 3.79	 0.75	5568	 0.05	 0.04	-0.02	 0.01	-0.06	-0.01	-0.15	 0.01	 0.06	-0.03	 0.01	MOA 2006-BLG-099
EW/A	MOA-2009-BLG-133S  	18 06 32.85	-31 30 11.40	4932.10	  70	-0.69	 0.07	   91.6	  100.1	 0.75	14.6	 0.77	 5.77	 4.17	 0.69	5790	 0.14	 0.43	 0.32	 0.24	 0.23	 0.24	-0.05	 0.08	     	     	-0.20	MOA 2009-BLG-133
EW/A	OGLE-2008-BLG-209S 	18 04 49.84	-29 42 33.20	4606.09	  30	-0.31	 0.09	 -173.6	 -159.3	 0.98	 7.2	 0.83	 3.77	 2.50	 0.74	5608	 0.09	 0.33	 0.25	 0.20	 0.19	 0.28	 0.05	 0.05	 0.16	-0.10	 0.03	EWS 2008-BLG-209
EW/A	OGLE-2006-BLG-265S 	18 07 18.88	-27 47 42.70	3893.24	 212	 0.46	 0.19	 -154.0	 -131.8	 0.99	 8.7	 0.81	 5.05	 3.57	 0.69	5764	 0.16	 0.09	 0.08	 0.07	-0.04	-0.07	-0.05	 0.08	-0.03	 0.02	-0.07	EWS 2006-BLG-265
EW/A	MOA-2010-BLG-285S  	17 56 48.16	-30 00 39.47	4354.74	 390	-1.21	 0.10	   46.0	   56.0	 0.79	11.6	 0.62	 4.66	 4.77	 0.56	6384	-0.09	 0.40	 0.27	 0.27	 0.32	 0.36	-0.02	-0.10	 0.26	 0.36	 0.19	MOA 2010-BLG-285
EW/A	MOA-2008-BLG-310S  	17 54 14.53	-34 46 41.00	4656.39	 280	 0.41	 0.11	   77.5	   69.4	 1.09	 4.9	 0.76	 4.47	 3.44	 0.70	5731	 0.09	 0.11	 0.12	 0.03	 0.01	 0.08	 0.07	 0.06	-0.02	 0.05	 0.04	MOA 2008-BLG-310
EW/A	MOA-2008-BLG-311S  	17 56 53.65	-31 23 49.90	4655.40	 400	 0.35	 0.08	  -34.1	  -29.0	 1.17	 0.9	 0.66	 4.50	 3.91	 0.67	5838	 0.10	 0.02	 0.08	 0.05	-0.02	 0.10	 0.00	 0.13	 0.09	 0.16	-0.11	MOA 2008-BLG-311
EW/A	OGLE-2007-BLG-349S 	18 05 24.43	-26 25 19.00	4348.56	 400	 0.42	 0.26	  113.0	  139.4	 0.90	13.1	 0.88	 5.53	 4.14	 0.79	5450	 0.15	 0.05	 0.10	 0.12	-0.04	 0.04	 0.00	 0.15	 0.11	-0.10	-0.12	EWS 2007-BLG-349
EW/A	MOA-2009-BLG-456S  	17 48 56.40	-34 13 29.70	5090.94	  77	 0.13	 0.10	 -164.6	 -172.8	 0.98	 8.7	 0.75	 4.67	 2.74	 0.67	5846	-0.05	 0.10	 0.08	 0.00	 0.02	 0.06	-0.05	-0.02	-0.02	     	-0.02	MOA 2009-BLG-456
EW/A	MOA-2009-BLG-475S  	18 02 27.46	-27 26 49.40	5084.92	  62	-0.52	 0.20	  137.8	  159.3	 0.86	 8.7	 0.69	 5.10	 4.23	 0.60	6157	     	 0.24	 0.23	 0.18	 0.23	 0.31	     	 0.06	     	     	-0.20	MOA 2009-BLG-475
EW/A	MOA-2009-BLG-489S  	17 57 46.67	-28 38 56.90	5095.52	 103	-0.21	 0.07	   96.5	  111.7	 0.91	13.6	 0.76	 4.26	 3.37	 0.86	5251	-0.01	 0.25	 0.13	 0.09	 0.13	 0.12	 0.03	 0.00	 0.22	-0.09	-0.06	MOA 2009-BLG-489
EW/A	MOA-2009-BLG-493S  	17 55 46.13	-28 48 25.50	5094.61	 150	-0.74	 0.15	  -14.5	   -0.7	 0.73	13.1	 0.82	 6.03	 4.74	 0.68	5829	 0.16	 0.41	 0.31	 0.22	 0.21	 0.33	 0.01	 0.05	 0.27	     	-0.06	MOA 2009-BLG-493
EW/A	OGLE-2007-BLG-514S 	17 58 03.09	-27 31 05.70	4386.28	1200	 0.29	 0.23	  158.8	  178.2	 1.02	 6.4	 0.75	 4.26	 4.34	 0.71	5700	 0.09	 0.17	 0.15	 0.11	 0.04	-0.09	     	 0.06	 0.09	     	-0.16	EWS 2007-BLG-514
EW/A	MACHO-1999-BLG-022S	18 05 05.28	-28 34 41.70	1365.50	  28	-0.49	 0.17	   37.6	   56.1	 0.87	13.1	 0.74	 4.10	     	     	    	-0.02	 0.32	 0.30	 0.24	 0.15	 0.27	-0.04	-0.02	     	 0.02	 0.15	MACHO 99-BLG-022

